1788183963 llm-proxy-7dc458997b-4xb7l   1933m   1145Mi   
1788183963 llm-proxy-7dc458997b-7fj6n   4m      1140Mi   
1788183963 llm-proxy-7dc458997b-d5g8t   4m      1461Mi   
1788183963 llm-proxy-7dc458997b-gzlj6   4m      1060Mi   
1788183963 llm-proxy-7dc458997b-hdmk4   1237m   1523Mi   
1788183963 llm-proxy-7dc458997b-xlkpd   4m      1053Mi   
1788184029 llm-proxy-7dc458997b-4xb7l   4m      1145Mi   
1788184029 llm-proxy-7dc458997b-7fj6n   1927m   1210Mi   
1788184029 llm-proxy-7dc458997b-d5g8t   1911m   1498Mi   
1788184029 llm-proxy-7dc458997b-gzlj6   1862m   1185Mi   
1788184029 llm-proxy-7dc458997b-hdmk4   1925m   1523Mi   
1788184029 llm-proxy-7dc458997b-xlkpd   1925m   1116Mi   
1788184094 llm-proxy-7dc458997b-4xb7l   4m      1145Mi   
1788184094 llm-proxy-7dc458997b-7fj6n   1920m   1288Mi   
1788184094 llm-proxy-7dc458997b-d5g8t   1920m   1498Mi   
1788184094 llm-proxy-7dc458997b-gzlj6   1931m   1311Mi   
1788184094 llm-proxy-7dc458997b-hdmk4   1888m   1531Mi   
1788184094 llm-proxy-7dc458997b-xlkpd   1918m   1180Mi   
