Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,19,0,68000.0,72201.89625921032,14368.542386999252,111635.91412300048,1365.1052631578948,0.16656814339101944,0.0,68000,95000,103000,103000,109000,112000,112000,112000,112000,112000,112000
,Aggregated,19,0,68000.0,72201.89625921032,14368.542386999252,111635.91412300048,1365.1052631578948,0.16656814339101944,0.0,68000,95000,103000,103000,109000,112000,112000,112000,112000,112000,112000
