Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,49,0,42000,57419.28521232661,13971.573103000082,121663.93159899962,1881.3673469387754,0.279570080984374,0.0,42000,68000,79000,82000,87000,93000,122000,122000,122000,122000,122000
,Aggregated,49,0,42000,57419.28521232661,13971.573103000082,121663.93159899962,1881.3673469387754,0.279570080984374,0.0,42000,68000,79000,82000,87000,93000,122000,122000,122000,122000,122000
