ts,status,size,total_ms,upstream_ms
1787452367,502,medium,22691.9,0.0
1787452367,502,small,21694.1,0.0
1787452367,502,small,21692.4,0.0
1787452367,502,medium,22694.2,0.0
1787452367,502,large,20691.0,0.0
1787452367,502,small,20691.0,0.0
1787452368,503,small,5.9,3.2
1787452368,503,large,6.6,4.0
1787452368,503,medium,5.8,3.2
1787452368,503,small,5.9,3.3
1787452369,503,large,6.1,3.3
1787452369,503,large,6.0,3.3
1787452370,503,large,5.3,2.8
1787452370,503,small,4.9,2.6
1787452370,503,large,5.2,2.9
1787452370,503,small,4.9,2.5
1787452370,503,small,5.3,3.1
1787452370,503,small,7.6,4.6
1787452370,503,small,12.8,8.0
1787452379,200,small,8826.1,8823.3
1787452381,200,small,9360.5,9355.1
1787452389,200,small,17291.8,17285.4
1787452402,200,medium,30505.8,30500.5
1787452408,200,small,35383.9,35367.3
1787452413,200,small,32215.0,32209.8
1787452419,200,small,37887.2,37875.2
1787452424,200,small,33573.8,33564.1
1787452429,200,small,26412.7,26404.8
1787452439,200,large,67169.3,67151.8
1787452463,200,medium,49746.3,49732.7
