ts,status,size,total_ms,upstream_ms
1787443496,200,small,5117.2,5102.3
1787443511,200,small,20367.3,20343.4
1787443530,200,small,38795.4,38784.0
1787443530,200,medium,38873.8,38855.1
1787443535,200,large,44847.6,44832.3
1787443535,200,small,42861.6,42854.1
1787443540,200,small,46969.8,46959.7
1787443545,200,small,48994.6,48981.5
1787443565,200,medium,71408.0,71399.9
1787443566,200,large,75507.9,75502.0
1787443571,200,small,73242.9,73235.6
1787443573,200,large,80951.7,80941.2
1787443576,200,small,78405.5,78398.3
1787443579,200,small,86205.5,86191.6
1787443588,200,medium,95363.9,95350.9
1787443589,200,small,98980.7,98967.1
1787443593,200,small,98491.5,98484.6
1787443595,200,small,103195.6,103180.9
1787443595,200,medium,97934.2,97929.9
1787443595,200,large,99018.0,99003.3
1787443601,200,small,68865.9,68860.3
1787443605,200,medium,113720.4,113704.7
