Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,40,0,30000.0,32886.93647114998,5195.563723000305,107905.71518400066,1090.6,0.3370292621663441,0.0,30000,39000,42000,44000,60000,78000,108000,108000,108000,108000,108000
,Aggregated,40,0,30000.0,32886.93647114998,5195.563723000305,107905.71518400066,1090.6,0.3370292621663441,0.0,30000,39000,42000,44000,60000,78000,108000,108000,108000,108000,108000
