ts,status,size,total_ms,upstream_ms
1787471956,200,small,8580.9,8572.0
1787471956,200,small,8588.6,8580.7
1787471979,200,medium,30960.5,30952.8
1787471979,200,medium,30973.8,30957.5
1787471986,200,small,36427.4,36416.9
1787471986,200,small,37435.5,37425.5
1787471995,200,small,43863.2,43854.3
1787472000,200,small,49207.4,49196.2
1787472039,200,large,88173.0,88162.5
1787472045,200,small,90653.8,90647.0
1787472050,200,small,95882.9,95875.1
1787472050,200,large,96893.7,96886.4
1787472056,200,small,102325.8,102300.4
1787472068,200,small,119752.3,119734.9
