1787451847 llm-proxy-857bf6d79d-7gjc5   220m    1913Mi   
1787451847 llm-proxy-857bf6d79d-btt2w   4m      1150Mi   
1787451847 llm-proxy-857bf6d79d-l4sc7   124m    2084Mi   
1787451847 llm-proxy-857bf6d79d-pzkd8   1411m   1800Mi   
1787451847 llm-proxy-857bf6d79d-s2k7d   4m      1507Mi   
1787451847 llm-proxy-857bf6d79d-w29hf   254m    2073Mi   
1787451918 llm-proxy-857bf6d79d-7gjc5   219m    1910Mi   
1787451918 llm-proxy-857bf6d79d-btt2w   1906m   1220Mi   
1787451918 llm-proxy-857bf6d79d-l4sc7   88m     2084Mi   
1787451918 llm-proxy-857bf6d79d-pzkd8   5m      1800Mi   
1787451918 llm-proxy-857bf6d79d-s2k7d   1912m   1605Mi   
1787451918 llm-proxy-857bf6d79d-w29hf   219m    2073Mi   
1787451989 llm-proxy-857bf6d79d-7gjc5   223m    1910Mi   
1787451989 llm-proxy-857bf6d79d-btt2w   979m    1454Mi   
1787451989 llm-proxy-857bf6d79d-l4sc7   95m     2083Mi   
1787451989 llm-proxy-857bf6d79d-pzkd8   4m      1800Mi   
1787451989 llm-proxy-857bf6d79d-s2k7d   1910m   1719Mi   
1787451989 llm-proxy-857bf6d79d-w29hf   231m    2074Mi   
