ts,status,size,total_ms,upstream_ms
1787428690,200,small,10726.1,10718.7
1787428727,200,large,48340.8,48332.1
1787428733,200,large,53177.2,53166.2
1787428735,200,small,54614.8,54607.8
1787428756,200,medium,74130.9,74118.0
1787428756,200,medium,74491.3,74480.6
1787428760,200,small,80613.4,80599.9
1787428765,200,small,84683.4,84665.2
1787428770,200,small,89825.4,89807.2
1787428775,200,small,92949.9,92942.2
1787428775,200,medium,95251.6,95233.9
1787428780,200,small,98167.9,98156.7
1787428785,200,small,102186.6,102175.3
