ts,status,size,total_ms,upstream_ms
1788179696,200,medium,11472.5,11467.2
1788179696,200,medium,9775.9,9769.7
1788179698,200,medium,12478.7,12463.7
1788179703,200,medium,16739.1,16726.0
1788179705,200,medium,20144.9,20140.3
1788179705,200,medium,20232.9,20223.8
1788179705,200,medium,20328.8,20319.8
1788179705,200,medium,19914.8,19910.7
1788179706,200,medium,21281.8,21269.2
1788179706,200,medium,20769.8,20721.0
1788179708,200,medium,21436.1,21426.3
1788179710,200,medium,13341.7,13338.5
1788179716,200,medium,29000.0,28986.5
1788179719,200,medium,33975.7,33966.0
1788179724,200,medium,36403.7,36390.6
1788179725,200,medium,38423.6,38417.9
1788179725,200,medium,37447.1,37439.1
1788179725,200,medium,12921.4,12918.4
1788179725,200,medium,37856.7,37843.0
1788179725,200,medium,20685.2,20678.9
1788179726,200,medium,40671.1,40658.2
1788179727,200,medium,20509.9,20500.2
1788179728,200,medium,40545.6,40534.5
1788179732,200,medium,34709.8,34690.9
1788179739,200,medium,12589.1,12585.8
1788179740,200,medium,53247.1,53240.1
1788179744,200,medium,38087.9,38081.4
1788179745,200,medium,39677.8,39667.8
1788179745,200,medium,38100.4,38096.1
1788179745,200,medium,38737.5,38733.6
1788179746,200,medium,20675.0,20671.5
1788179746,200,medium,47054.8,47050.5
1788179747,200,medium,21120.5,21113.6
1788179748,200,medium,38891.3,38882.0
1788179752,200,medium,35099.0,35079.3
1788179754,200,medium,12648.6,12645.2
1788179755,200,medium,28154.0,28150.4
1788179759,200,medium,32659.6,32656.2
1788179759,200,medium,12768.4,12749.4
1788179760,200,medium,53243.8,53234.5
1788179766,200,medium,38445.8,38442.3
1788179767,200,medium,39957.9,39952.7
1788179768,200,medium,13422.3,13419.2
1788179768,200,medium,23208.1,23185.3
1788179769,200,medium,47535.1,47527.2
1788179769,200,medium,40628.4,40619.9
1788179774,200,medium,40314.8,40308.5
1788179777,200,medium,30730.5,30727.3
1788179780,200,medium,33764.6,33753.7
1788179780,200,medium,31547.2,31538.6
1788179781,200,medium,12646.9,12644.0
1788179782,200,medium,54606.8,54601.4
1788179787,200,medium,26236.9,26231.8
1788179787,200,medium,39562.6,39558.8
1788179789,200,medium,20556.6,20546.7
1788179789,200,medium,48560.7,48547.0
1788179789,200,medium,40335.4,40327.7
1788179794,200,medium,39864.8,39860.8
1788179795,200,medium,12749.8,12746.8
1788179797,200,medium,39893.8,39884.5
1788179799,200,medium,38692.9,38682.4
1788179801,200,medium,33240.8,33231.4
1788179803,200,medium,55422.0,55413.9
1788179806,200,medium,31797.3,31788.7
1788179807,200,medium,25605.4,25596.8
1788179807,200,medium,38065.0,38058.2
1788179809,200,medium,12946.4,12943.0
1788179809,200,medium,48371.0,48352.0
1788179809,200,medium,39485.2,39476.4
1788179809,200,medium,20533.7,20527.2
1788179818,200,medium,39751.6,39746.3
1788179819,200,medium,38578.5,38574.5
1788179821,200,medium,32753.1,32727.0
1788179823,200,medium,13459.2,13456.3
1788179824,200,medium,53667.9,53664.9
1788179827,200,medium,31855.0,31846.3
1788179828,200,medium,25247.1,25236.5
1788179829,200,medium,38476.5,38467.8
1788179830,200,medium,40077.0,40073.0
1788179830,200,medium,47090.5,47082.2
1788179830,200,medium,22259.5,22251.7
1788179837,200,medium,12809.2,12806.1
1788179839,200,medium,39605.4,39597.0
1788179840,200,medium,39263.6,39251.2
1788179842,200,medium,33967.1,33963.7
1788179844,200,medium,54179.9,54175.0
1788179847,200,medium,40677.6,40667.8
1788179848,200,medium,26061.6,26056.0
1788179849,200,medium,37971.9,37964.0
1788179851,200,medium,39515.3,39509.7
1788179851,200,medium,46795.6,46786.6
1788179851,200,medium,21146.9,21139.1
1788179851,200,medium,12715.3,12711.7
1788179857,200,medium,38308.5,38305.2
1788179861,200,medium,40100.7,40089.4
1788179862,200,medium,33047.0,33034.1
1788179864,200,medium,54102.0,54094.4
