1788179678 llm-proxy-7dc458997b-5f27d   4m    1113Mi   
1788179678 llm-proxy-7dc458997b-968sq   4m    972Mi    
1788179678 llm-proxy-7dc458997b-hndtn   4m    713Mi    
1788179678 llm-proxy-7dc458997b-k6dv8   4m    1058Mi   
1788179678 llm-proxy-7dc458997b-mtj4g   4m    738Mi    
1788179678 llm-proxy-7dc458997b-qg977   4m    892Mi    
1788179744 llm-proxy-7dc458997b-5f27d   1847m   1151Mi   
1788179744 llm-proxy-7dc458997b-968sq   1917m   1091Mi   
1788179744 llm-proxy-7dc458997b-hndtn   1739m   771Mi    
1788179744 llm-proxy-7dc458997b-k6dv8   1911m   1053Mi   
1788179744 llm-proxy-7dc458997b-mtj4g   1913m   799Mi    
1788179744 llm-proxy-7dc458997b-qg977   1914m   1013Mi   
1788179809 llm-proxy-7dc458997b-5f27d   1907m   1371Mi   
1788179809 llm-proxy-7dc458997b-968sq   1919m   1091Mi   
1788179809 llm-proxy-7dc458997b-hndtn   1760m   933Mi    
1788179809 llm-proxy-7dc458997b-k6dv8   1912m   1253Mi   
1788179809 llm-proxy-7dc458997b-mtj4g   1902m   1040Mi   
1788179809 llm-proxy-7dc458997b-qg977   1918m   1112Mi   
