ts,status,size,total_ms,upstream_ms
1787430813,200,small,4076.0,4070.4
1787430818,200,small,6203.8,6193.7
1787430831,200,medium,20208.1,20199.6
1787430851,200,medium,38889.9,38880.6
1787430854,200,large,45448.1,45436.4
1787430856,200,small,42946.7,42937.0
1787430859,200,large,47039.7,47026.8
1787430863,200,small,53541.2,53520.5
1787430863,200,small,54861.1,54840.8
1787430864,200,small,45266.1,45262.9
1787430868,200,small,58551.4,58528.1
1787430869,200,small,37073.4,37069.4
1787430876,200,medium,67961.0,67951.5
1787430879,200,medium,64546.9,64538.2
1787430884,200,small,26704.2,26693.5
1787430888,200,medium,78523.0,78499.1
1787430892,200,medium,39028.7,39019.1
1787430893,200,small,82571.0,82558.6
1787430897,200,medium,86425.8,86415.8
1787430897,200,small,30689.8,30679.5
1787430900,200,large,90047.5,90034.8
1787430902,200,small,31386.1,31380.3
1787430905,200,medium,45215.8,45212.1
1787430907,200,large,96645.9,96631.4
1787430907,200,small,27285.5,27273.7
1787430907,200,small,96213.3,96199.5
1787430912,200,small,18863.7,18851.9
1787430913,200,small,99683.3,99674.7
1787430915,200,medium,103587.6,103581.6
1787430917,200,medium,106276.2,106267.6
1787430918,200,small,104794.1,104784.3
1787430923,200,small,109404.4,109392.4
1787430924,200,small,68997.3,68983.5
1787430925,200,medium,39792.0,39782.8
