Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,95,32,27000.0,33308.70146696843,4.75250099952973,98242.27238100048,715.2526315789473,0.7978168373459756,0.2687383031060128,27000,48000,58000,65000,72000,82000,96000,98000,98000,98000,98000
,Aggregated,95,32,27000.0,33308.70146696843,4.75250099952973,98242.27238100048,715.2526315789473,0.7978168373459756,0.2687383031060128,27000,48000,58000,65000,72000,82000,96000,98000,98000,98000,98000
