ts,status,size,total_ms,upstream_ms
1787425590,200,small,5321.1,5308.5
1787425592,200,small,5191.7,5183.8
1787425594,502,small,7537.3,0.0
1787425594,502,small,6538.0,0.0
1787425594,502,small,8541.5,0.0
1787425594,502,medium,9537.0,0.0
1787425594,502,small,9539.0,0.0
1787425594,502,medium,6539.4,0.0
1787425595,503,small,8.1,4.9
1787425595,503,medium,5.9,3.0
1787425595,503,medium,5.6,2.9
1787425596,503,small,6.1,3.3
1787425596,503,medium,6.5,3.5
1787425596,503,large,5.7,3.0
1787425596,503,large,6.2,3.2
1787425596,503,large,6.0,3.0
1787425597,503,small,8.0,3.8
1787425597,503,small,9.6,3.5
1787425597,503,medium,32.7,29.1
1787425599,200,small,5169.2,5160.4
1787425605,200,small,5250.6,5239.6
1787425605,200,medium,20219.8,20203.5
1787425606,200,small,8644.0,8639.3
1787425608,200,medium,22742.2,22732.3
1787425610,200,medium,24172.9,24160.7
1787425611,200,small,5134.3,5124.3
1787425612,200,small,14500.8,14492.8
1787425618,200,small,20249.9,20245.5
1787425624,200,medium,27046.2,27043.0
1787425625,200,large,40171.9,40163.3
1787425626,200,large,39220.0,39200.4
1787425626,200,medium,40495.6,40485.7
1787425630,200,medium,23850.9,23830.8
1787425630,200,medium,44187.8,44175.3
1787425630,200,small,43198.0,43187.6
1787425631,200,small,21324.4,21308.9
1787425633,200,medium,21184.1,21177.7
1787425635,200,small,48264.6,48253.1
1787425635,200,small,47274.1,47261.9
1787425636,200,small,7978.5,7972.1
1787425640,200,small,8234.1,8228.3
1787425640,200,small,52442.8,52428.7
1787425641,200,medium,42867.1,42854.9
1787425645,200,small,53142.5,53135.8
1787425646,200,medium,47480.3,47470.5
1787425646,200,medium,19109.4,19101.4
1787425646,200,small,39109.6,39105.3
1787425654,200,medium,19326.7,19318.0
1787425656,200,medium,68316.4,68305.8
1787425658,200,medium,20292.1,20288.7
1787425661,200,small,46560.2,46554.9
1787425661,200,small,34314.5,34309.3
1787425663,200,small,22721.1,22711.9
1787425666,200,small,40034.8,40023.1
1787425666,200,medium,55357.5,55353.5
1787425666,200,medium,19321.9,19314.9
1787425668,200,small,9149.3,9145.4
1787425673,200,small,8599.8,8588.9
1787425680,200,large,47266.1,47254.2
1787425681,200,medium,49724.4,49713.0
1787425686,200,medium,54904.8,54900.4
1787425686,200,small,11471.0,11464.6
1787425688,200,medium,20731.2,20718.4
1787425691,200,small,10332.7,10322.6
1787425695,200,large,39829.2,39816.7
1787425697,200,small,8791.8,8781.9
1787425700,200,large,80375.2,80366.3
1787425701,200,medium,64772.5,64769.4
1787425702,200,small,9520.9,9512.5
1787425702,200,small,5155.2,5150.7
1787425702,200,medium,13188.5,13185.4
