1787428992 llm-proxy-857bf6d79d-968zr   1893m   836Mi    
1787428992 llm-proxy-857bf6d79d-d577b   1913m   1789Mi   
1787428992 llm-proxy-857bf6d79d-jlz5f   291m    2019Mi   
1787428992 llm-proxy-857bf6d79d-kjg95   1925m   1131Mi   
1787429064 llm-proxy-857bf6d79d-968zr   1777m   1013Mi   
1787429064 llm-proxy-857bf6d79d-d577b   1900m   1930Mi   
1787429064 llm-proxy-857bf6d79d-jlz5f   296m    2010Mi   
1787429064 llm-proxy-857bf6d79d-kjg95   1902m   1192Mi   
1787429136 llm-proxy-857bf6d79d-968zr   1867m   1314Mi   
1787429136 llm-proxy-857bf6d79d-d577b   1914m   1968Mi   
1787429136 llm-proxy-857bf6d79d-jlz5f   359m    2008Mi   
1787429136 llm-proxy-857bf6d79d-kjg95   1914m   1244Mi   
