ts,status,size,total_ms,upstream_ms
1787468387,200,medium,24493.7,24479.6
1787468388,200,medium,25530.5,25522.9
1787468394,200,small,30662.2,30648.6
1787468410,200,medium,46981.2,46968.7
1787468411,200,large,49249.5,49238.9
1787468416,200,large,53446.9,53440.0
1787468417,200,small,53456.7,53444.7
1787468422,200,small,56587.9,56576.2
1787468427,200,small,60688.2,60681.4
1787468431,200,medium,66914.7,66898.7
1787468433,200,medium,67985.3,67976.6
1787468451,200,medium,85111.1,85098.9
1787468458,200,small,91647.6,91635.5
1787468458,200,medium,90991.2,90984.8
1787468465,200,small,53181.8,53169.4
1787468466,200,small,98298.8,98279.2
1787468471,200,small,57918.6,57914.3
1787468471,200,large,106915.0,106900.8
