Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,57,0,6100.0,13844.392300122727,3117.113739999695,50282.27169799993,1117.3508771929824,0.4883953132573456,0.0,6100,17000,20000,20000,38000,48000,50000,50000,50000,50000,50000
,Aggregated,57,0,6100.0,13844.392300122727,3117.113739999695,50282.27169799993,1117.3508771929824,0.4883953132573456,0.0,6100,17000,20000,20000,38000,48000,50000,50000,50000,50000,50000
