Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,45,0,66000.0,64183.06793751115,5802.166421999573,113060.45144299969,1138.7777777777778,0.3790157424976849,0.0,66000,86000,93000,98000,103000,108000,113000,113000,113000,113000,113000
,Aggregated,45,0,66000.0,64183.06793751115,5802.166421999573,113060.45144299969,1138.7777777777778,0.3790157424976849,0.0,66000,86000,93000,98000,103000,108000,113000,113000,113000,113000,113000
