Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,75,0,79000.0,78254.18287201338,8990.023673999985,143383.90063600036,1198.8666666666666,0.21044615117501966,0.0,79000,91000,98000,100000,114000,134000,136000,143000,143000,143000,143000
,Aggregated,75,0,79000.0,78254.18287201338,8990.023673999985,143383.90063600036,1198.8666666666666,0.21044615117501966,0.0,79000,91000,98000,100000,114000,134000,136000,143000,143000,143000,143000
