1788179967 llm-proxy-7dc458997b-5f27d   4m    1530Mi   
1788179967 llm-proxy-7dc458997b-968sq   4m    1209Mi   
1788179967 llm-proxy-7dc458997b-hndtn   4m    1053Mi   
1788179967 llm-proxy-7dc458997b-k6dv8   4m    1510Mi   
1788179967 llm-proxy-7dc458997b-mtj4g   4m    1180Mi   
1788179967 llm-proxy-7dc458997b-qg977   4m    1375Mi   
1788180032 llm-proxy-7dc458997b-5f27d   1914m   1651Mi   
1788180032 llm-proxy-7dc458997b-968sq   1920m   1291Mi   
1788180032 llm-proxy-7dc458997b-hndtn   1794m   1157Mi   
1788180032 llm-proxy-7dc458997b-k6dv8   1904m   1691Mi   
1788180032 llm-proxy-7dc458997b-mtj4g   1894m   1320Mi   
1788180032 llm-proxy-7dc458997b-qg977   1910m   1595Mi   
1788180098 llm-proxy-7dc458997b-5f27d   1790m   1832Mi   
1788180098 llm-proxy-7dc458997b-968sq   1904m   1390Mi   
1788180098 llm-proxy-7dc458997b-hndtn   1905m   1458Mi   
1788180098 llm-proxy-7dc458997b-k6dv8   1916m   1811Mi   
1788180098 llm-proxy-7dc458997b-mtj4g   1916m   1399Mi   
1788180098 llm-proxy-7dc458997b-qg977   1916m   1715Mi   
