Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,101,0,28000,30538.196185386118,9348.553452000033,62455.97925699985,1275.4653465346535,0.5657249171435269,0.0,28000,32000,38000,39000,58000,61000,61000,62000,62000,62000,62000
,Aggregated,101,0,28000,30538.196185386118,9348.553452000033,62455.97925699985,1275.4653465346535,0.5657249171435269,0.0,28000,32000,38000,39000,58000,61000,61000,62000,62000,62000,62000
