Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,609,0,78000,81613.57679548119,3322.9896829998324,201556.66373599978,1153.2988505747126,0.3304347263303727,0.0,78000,97000,111000,124000,154000,168000,183000,188000,202000,202000,202000
,Aggregated,609,0,78000,81613.57679548119,3322.9896829998324,201556.66373599978,1153.2988505747126,0.3304347263303727,0.0,78000,97000,111000,124000,154000,168000,183000,188000,202000,202000,202000
