1788186798 llm-proxy-7dc458997b-4k9mr   4m    1075Mi   
1788186798 llm-proxy-7dc458997b-54fsg   4m    1522Mi   
1788186798 llm-proxy-7dc458997b-678qz   4m    1365Mi   
1788186798 llm-proxy-7dc458997b-77tcs   4m    1441Mi   
1788186798 llm-proxy-7dc458997b-cxvjm   4m    1305Mi   
1788186798 llm-proxy-7dc458997b-nkmpw   4m    1240Mi   
1788186863 llm-proxy-7dc458997b-4k9mr   1590m   1193Mi   
1788186863 llm-proxy-7dc458997b-54fsg   1823m   1681Mi   
1788186863 llm-proxy-7dc458997b-678qz   1735m   1384Mi   
1788186863 llm-proxy-7dc458997b-77tcs   1852m   1439Mi   
1788186863 llm-proxy-7dc458997b-cxvjm   1832m   1382Mi   
1788186863 llm-proxy-7dc458997b-nkmpw   1280m   1386Mi   
1788186929 llm-proxy-7dc458997b-4k9mr   1333m   1410Mi   
1788186929 llm-proxy-7dc458997b-54fsg   1875m   1831Mi   
1788186929 llm-proxy-7dc458997b-678qz   1808m   1530Mi   
1788186929 llm-proxy-7dc458997b-77tcs   1856m   1593Mi   
1788186929 llm-proxy-7dc458997b-cxvjm   1832m   1382Mi   
1788186929 llm-proxy-7dc458997b-nkmpw   1889m   1443Mi   
