ts,status,size,total_ms,upstream_ms
1787450249,200,small,3146.4,3141.2
1787450250,200,small,3329.1,3325.9
1787450251,200,small,5264.2,5257.0
1787450254,200,small,3120.0,3116.9
1787450256,200,small,9398.8,9390.7
1787450259,200,small,3176.9,3174.1
1787450261,200,small,8457.4,8450.2
1787450270,200,large,24400.1,24393.6
1787450274,200,large,27093.1,27088.8
1787450278,200,large,25701.7,25699.1
1787450279,200,small,3263.9,3261.4
1787450281,200,medium,24361.2,24344.1
1787450285,200,small,4972.9,4970.2
1787450286,200,small,24588.0,24584.4
1787450287,200,large,40555.1,40549.9
1787450287,200,large,26509.6,26506.6
1787450289,200,small,3524.2,3520.8
1787450291,200,small,3350.0,3347.2
1787450292,200,small,9869.8,9857.7
1787450293,200,medium,14418.9,14416.3
1787450294,200,small,6317.0,6309.8
1787450295,200,small,3165.3,3162.4
1787450297,200,small,8551.1,8540.8
1787450299,200,small,3130.7,3128.0
1787450299,200,large,26911.3,26908.4
1787450302,200,small,6664.5,6657.0
1787450303,200,small,3125.9,3123.0
1787450303,200,medium,12655.9,12653.4
1787450305,200,small,4067.6,4064.6
1787450307,200,small,3188.1,3185.2
1787450307,200,large,13549.3,13544.0
1787450307,200,small,9006.4,8986.5
1787450308,200,medium,13819.8,13817.2
1787450309,200,small,3174.5,3171.5
1787450312,200,small,8963.1,8958.2
1787450313,200,small,4113.4,4110.9
1787450317,200,small,7844.8,7839.2
1787450318,200,medium,12675.9,12673.4
1787450318,200,small,3261.3,3258.5
1787450321,200,medium,12184.8,12182.0
1787450324,200,medium,13442.6,13439.7
1787450329,200,medium,20311.2,20301.5
1787450332,200,medium,12772.5,12770.1
1787450333,200,medium,13475.9,13473.5
1787450334,200,small,15868.5,15856.6
1787450334,200,medium,12277.5,12274.6
1787450336,200,small,3371.0,3368.6
1787450338,200,small,3206.7,3203.6
1787450338,200,small,3302.3,3299.9
1787450342,200,small,3161.1,3153.4
1787450345,200,small,4964.8,4959.2
1787450350,200,large,25450.5,25447.3
1787450355,200,small,3138.2,3134.9
1787450357,200,large,44739.1,44730.9
1787450358,200,medium,12824.0,12821.2
1787450362,200,small,27400.4,27393.5
1787450365,200,large,28133.6,28131.0
