Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,56,0,8600.0,11689.552953910692,3120.873114999995,44739.72924200007,1086.875,0.4812356441664339,0.0,9000,13000,14000,20000,27000,27000,41000,45000,45000,45000,45000
,Aggregated,56,0,8600.0,11689.552953910692,3120.873114999995,44739.72924200007,1086.875,0.4812356441664339,0.0,9000,13000,14000,20000,27000,27000,41000,45000,45000,45000,45000
