Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,62,18,198000.0,195083.32939551625,62111.10585899951,300061.63822300005,845.5645161290323,0.1725057885067037,0.050082325695494624,201000,271000,300000,300000,300000,300000,300000,300000,300000,300000,300000
,Aggregated,62,18,198000.0,195083.32939551625,62111.10585899951,300061.63822300005,845.5645161290323,0.1725057885067037,0.050082325695494624,201000,271000,300000,300000,300000,300000,300000,300000,300000,300000,300000
