Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,68,0,114000.0,116699.82265007358,26694.885168999463,236354.35644399968,1105.25,0.19086912631297417,0.0,116000,145000,168000,172000,191000,204000,217000,236000,236000,236000,236000
,Aggregated,68,0,114000.0,116699.82265007358,26694.885168999463,236354.35644399968,1105.25,0.19086912631297417,0.0,116000,145000,168000,172000,191000,204000,217000,236000,236000,236000,236000
