ts,status,size,total_ms,upstream_ms
1787420999,200,small,5304.9,5300.0
1787421004,200,small,10394.8,10387.0
1787421014,200,medium,20184.9,20168.5
1787421019,200,small,18447.8,18436.9
1787421024,200,medium,29150.8,29137.4
1787421024,200,small,17849.3,17836.7
1787421029,200,small,13691.2,13683.1
1787421042,200,small,47820.7,47814.6
1787421044,200,medium,23326.8,23316.6
1787421049,200,small,23653.0,23645.9
1787421049,200,medium,23776.3,23766.1
1787421080,0,medium,0.0,0.0
1787421080,0,small,0.0,0.0
1787421092,200,small,97308.1,97302.4
