ts,status,size,total_ms,upstream_ms
1787449118,200,small,5325.0,5313.5
1787449119,200,small,4767.0,4761.8
1787449123,200,small,10389.0,10380.8
1787449123,200,small,3256.2,3253.8
1787449129,200,small,3193.9,3191.4
1787449145,200,medium,14869.7,14867.1
1787449146,200,medium,33666.9,33647.2
1787449151,200,small,31745.0,31736.5
1787449157,200,small,31552.9,31546.4
1787449157,200,medium,43451.8,43444.3
1787449159,200,medium,12681.8,12679.1
1787449162,200,small,14476.3,14467.7
1787449165,200,small,4374.9,4372.3
1787449170,200,small,3339.5,3336.9
1787449176,200,medium,18249.5,18241.3
1787449185,200,medium,13433.7,13430.6
1787449196,200,medium,37364.3,37356.1
1787449198,200,large,45316.7,45306.1
1787449217,200,large,31286.1,31283.0
1787449218,200,medium,54949.5,54941.0
1787449220,200,medium,43453.7,43444.1
1787449221,200,small,3291.3,3288.5
1787449223,200,small,26917.9,26911.9
1787449225,200,small,3200.6,3197.7
1787449230,200,small,3259.1,3256.6
