Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,94,0,6900,11285.793062106392,5019.320036999943,129311.25083300003,808.7765957446809,0.5329407681992612,0.0,6900,7600,8400,9800,13000,24000,90000,129000,129000,129000,129000
,Aggregated,94,0,6900,11285.793062106392,5019.320036999943,129311.25083300003,808.7765957446809,0.5329407681992612,0.0,6900,7600,8400,9800,13000,24000,90000,129000,129000,129000,129000
