ts,status,size,total_ms,upstream_ms
1788163119,200,small,5456.2,5446.7
1788163120,200,small,5616.3,5609.8
1788163120,200,small,5019.0,5011.6
1788163120,200,small,5026.3,5020.7
1788163124,200,small,10114.5,10090.6
1788163125,200,small,8368.9,8349.3
1788163125,200,small,5774.5,5761.4
1788163127,200,small,5209.3,5203.5
1788163130,200,small,7792.1,7783.6
1788163130,200,small,8584.6,8573.3
1788163131,200,small,5510.0,5488.1
1788163132,200,small,5861.9,5853.7
1788163135,200,small,6841.8,6830.9
1788163135,200,small,8260.7,8241.0
1788163137,200,small,5376.9,5373.0
1788163137,200,small,5814.9,5807.4
1788163140,200,small,6870.3,6859.6
1788163142,200,small,9893.6,9886.7
1788163142,200,small,5847.6,5837.4
1788163145,200,small,8357.5,8285.6
1788163146,200,small,7864.4,7859.7
1788163148,200,small,6338.8,6305.1
1788163151,200,small,12499.5,12493.7
1788163151,200,small,7560.3,7556.6
1788163153,200,small,5507.7,5502.1
1788163154,200,small,9827.2,9794.6
1788163156,200,small,6448.5,6443.8
1788163158,200,small,6374.6,6371.4
1788163159,200,small,12902.8,12899.9
1788163161,200,small,6863.0,6853.4
1788163162,200,small,9814.7,9794.8
1788163163,200,small,6832.5,6819.4
1788163166,200,small,7672.5,7667.8
1788163167,200,small,12434.5,12427.2
1788163168,200,small,6471.9,6453.2
1788163170,200,small,10270.0,10264.5
1788163171,200,small,7115.1,7106.1
1788163173,200,small,5506.5,5500.4
1788163176,200,small,12659.9,12652.8
1788163176,200,small,6517.9,6506.3
1788163179,200,small,6416.0,6401.1
1788163179,200,small,10481.1,10472.3
1788163182,200,small,6521.5,6513.1
1788163184,200,small,6270.7,6257.3
1788163184,200,small,12276.8,12265.4
1788163187,200,small,7325.2,7314.7
1788163187,200,small,10484.1,10469.7
1788163189,200,small,6451.8,6436.7
1788163192,200,small,7413.8,7408.1
1788163192,200,small,12943.1,12940.4
1788163194,200,small,5288.8,5282.2
1788163195,200,small,9880.5,9855.4
1788163197,200,small,6920.3,6907.2
1788163199,200,small,5959.9,5953.1
1788163203,200,small,90047.5,90022.4
1788163203,200,small,15698.6,15695.7
1788163204,200,small,7813.0,7801.6
1788163206,200,small,7106.2,7091.4
1788163209,200,small,8898.2,8894.4
1788163211,200,small,5868.7,5864.3
1788163214,200,small,6663.5,6655.5
1788163216,200,small,6126.3,6121.5
1788163217,200,small,23805.1,23801.8
1788163219,200,small,7577.0,7565.8
1788163222,200,small,5954.5,5945.8
1788163225,200,small,7378.0,7374.7
1788163227,200,small,5442.4,5428.9
1788163230,200,small,6143.1,6137.4
1788163232,200,small,5501.8,5492.0
1788163235,200,small,7061.1,7050.3
1788163237,200,small,6150.7,6140.9
1788163240,200,small,7578.5,7565.1
1788163242,200,small,6615.0,6598.4
1788163242,200,small,129310.6,129298.5
1788163245,200,small,6484.0,6476.3
1788163247,200,small,6741.1,6734.3
1788163250,200,small,7500.5,7487.3
1788163252,200,small,5700.1,5694.0
1788163255,200,small,7574.2,7560.3
1788163258,200,small,5926.1,5908.6
1788163261,200,small,6500.1,6489.2
1788163264,200,small,6931.5,6924.7
1788163267,200,small,70271.3,70264.6
1788163267,200,small,7547.0,7533.4
1788163269,200,small,7207.6,7174.9
1788163272,200,small,6623.6,6610.4
1788163274,200,small,6795.2,6782.7
1788163277,200,small,7282.2,7270.8
1788163279,200,small,6697.2,6689.8
1788163282,200,small,6760.8,6753.8
1788163284,200,small,6209.3,6196.8
1788163287,200,small,7270.2,7260.4
1788163288,200,small,83652.2,83641.9
1788163290,200,small,6687.1,6682.9
1788163293,200,small,6618.2,6615.0
