1788163106 llm-proxy-7dc458997b-98hkx   409m    2853Mi   
1788163106 llm-proxy-7dc458997b-lv79g   1261m   2814Mi   
1788163106 llm-proxy-7dc458997b-nx868   212m    2862Mi   
1788163106 llm-proxy-7dc458997b-pxn5p   237m    2836Mi   
1788163106 llm-proxy-7dc458997b-ql6mx   1899m   2613Mi   
1788163106 llm-proxy-7dc458997b-sg488   197m    2910Mi   
1788163173 llm-proxy-7dc458997b-98hkx   218m    2812Mi   
1788163173 llm-proxy-7dc458997b-lv79g   1412m   2832Mi   
1788163173 llm-proxy-7dc458997b-nx868   240m    2854Mi   
1788163173 llm-proxy-7dc458997b-pxn5p   233m    2843Mi   
1788163173 llm-proxy-7dc458997b-ql6mx   1850m   2613Mi   
1788163173 llm-proxy-7dc458997b-sg488   264m    2847Mi   
1788163240 llm-proxy-7dc458997b-98hkx   235m    2827Mi   
1788163240 llm-proxy-7dc458997b-lv79g   293m    2787Mi   
1788163240 llm-proxy-7dc458997b-nx868   214m    2852Mi   
1788163240 llm-proxy-7dc458997b-pxn5p   352m    2931Mi   
1788163240 llm-proxy-7dc458997b-ql6mx   1907m   2613Mi   
1788163240 llm-proxy-7dc458997b-sg488   262m    2861Mi   
