ts,status,size,total_ms,upstream_ms
1787429174,200,small,5335.4,5314.0
1787429175,200,small,5279.3,5271.3
1787429180,200,small,8547.2,8537.7
1787429189,200,medium,19684.2,19678.4
1787429190,200,medium,20265.0,20257.4
1787429195,200,medium,24128.8,24120.5
1787429199,200,medium,27457.0,27448.8
1787429200,200,small,26414.9,26402.7
1787429210,200,medium,38067.0,38055.6
1787429229,200,large,58525.0,58513.7
1787429231,200,medium,59112.4,59101.5
1787429240,200,large,65674.4,65660.2
1787429241,200,large,65307.5,65301.5
1787429245,200,small,68006.2,67998.4
1787429250,200,medium,76798.9,76789.4
1787429251,200,medium,77320.7,77315.5
1787429256,200,small,64626.4,64614.9
1787429261,200,medium,80260.5,80247.2
1787429261,200,small,50002.3,49998.1
1787429266,200,small,65208.5,65202.8
1787429273,200,medium,82643.0,82633.0
1787429275,200,medium,74208.7,74194.9
1787429278,200,small,46009.7,45998.5
1787429285,200,large,87946.9,87939.3
1787429287,200,small,117972.2,117961.3
