1787429156 llm-proxy-857bf6d79d-968zr   1915m   1314Mi   
1787429156 llm-proxy-857bf6d79d-d577b   1908m   1968Mi   
1787429156 llm-proxy-857bf6d79d-jlz5f   295m    2017Mi   
1787429156 llm-proxy-857bf6d79d-kjg95   1906m   1308Mi   
1787429227 llm-proxy-857bf6d79d-968zr   1907m   1314Mi   
1787429227 llm-proxy-857bf6d79d-d577b   1913m   1941Mi   
1787429227 llm-proxy-857bf6d79d-jlz5f   265m    2048Mi   
1787429227 llm-proxy-857bf6d79d-kjg95   1925m   1394Mi   
1787429299 llm-proxy-857bf6d79d-968zr   1815m   1334Mi   
1787429299 llm-proxy-857bf6d79d-d577b   1905m   1961Mi   
1787429299 llm-proxy-857bf6d79d-jlz5f   257m    2040Mi   
1787429299 llm-proxy-857bf6d79d-kjg95   1895m   1394Mi   
