ts,status,size,total_ms,upstream_ms
1787476868,200,small,5962.2,5934.1
1787476868,200,small,5250.2,5223.9
1787476869,200,small,5310.9,5288.9
1787476882,200,medium,19981.8,19945.7
1787476889,200,medium,27029.5,27014.4
1787476891,200,small,27460.2,27425.8
1787476891,200,medium,25837.5,25825.5
1787476896,200,small,30657.6,30650.6
1787476901,200,small,34968.7,34962.9
1787476902,200,medium,37867.9,37845.4
1787476906,200,small,40165.8,40156.0
1787476909,200,large,44497.0,44473.3
1787476911,200,large,47211.9,47186.4
1787476911,200,medium,47320.6,47305.8
1787476914,200,small,48671.6,48661.1
1787476916,200,small,50428.2,50418.1
1787476917,200,small,48583.9,48567.2
1787476919,200,small,51874.1,51864.2
1787476924,200,large,56969.6,56958.6
1787476925,200,small,57498.5,57482.9
1787476925,200,small,60422.7,60409.1
1787476929,200,small,60416.1,60408.2
1787476930,200,small,61609.3,61600.8
1787476930,200,medium,62268.9,62257.7
1787476931,200,small,64643.7,64631.3
1787476933,200,large,64200.0,64191.0
1787476936,200,small,65445.8,65437.1
1787476936,200,small,68774.0,68763.5
1787476937,200,medium,70380.9,70368.5
1787476938,200,small,45984.5,45976.8
1787476939,200,medium,76061.8,76022.8
1787476939,200,medium,69840.6,69828.2
1787476944,200,small,18813.8,18800.3
1787476944,200,small,75249.5,75236.4
1787476945,200,small,52273.4,52262.8
1787476950,200,medium,80657.3,80645.8
1787476954,200,medium,83244.6,83235.2
1787476954,502,small,14744.0,0.0
1787476954,502,small,19283.2,0.0
1787476954,502,small,9652.4,0.0
1787476954,502,large,23327.2,0.0
1787476955,502,small,4.0,0.0
1787476955,503,medium,7.4,4.1
1787476956,503,small,6.5,3.4
1787476956,503,small,6.7,3.6
1787476956,503,medium,7.9,3.4
1787476956,503,small,6.1,3.1
1787476957,503,medium,7.1,3.6
1787476957,503,small,23.6,10.7
1787476966,200,medium,94688.1,94679.8
1787476967,200,medium,69826.4,69815.0
1787476970,200,medium,98665.9,98649.7
1787476975,200,small,103758.3,103742.5
1787476975,200,small,17257.6,17252.4
1787476975,200,medium,47849.8,47845.7
1787476978,200,large,108160.7,108151.6
1787476978,200,large,88130.7,88122.2
1787476980,200,small,96250.5,96238.4
1787476980,200,small,48650.6,48638.8
