ts,status,size,total_ms,upstream_ms
1787422369,200,small,4609.7,4601.1
1787422370,200,small,5180.2,5172.5
1787422375,200,small,9206.2,9200.9
1787422380,200,small,14222.9,14215.5
1787422385,200,medium,20444.7,20431.9
1787422385,200,medium,19701.9,19697.1
1787422390,200,small,14627.0,14623.6
1787422392,200,small,5173.0,5155.4
1787422398,200,small,5083.9,5074.7
1787422404,200,small,5232.5,5210.3
1787422407,200,large,37446.9,37443.3
1787422410,200,small,4185.5,4172.2
1787422413,200,small,4377.5,4368.3
1787422423,200,large,52605.1,52601.4
1787422428,200,small,41532.5,41524.3
1787422433,200,large,51453.0,51445.7
1787422438,200,small,14311.9,14301.3
1787422443,200,small,13858.6,13851.1
1787422448,200,medium,56607.5,56598.3
1787422451,200,large,39028.9,39008.1
1787422455,200,large,39631.5,39625.8
1787422463,200,medium,28877.9,28864.9
1787422468,200,medium,29320.6,29316.9
1787422469,200,small,25382.2,25371.8
1787422470,200,medium,18478.0,18461.6
1787422475,200,small,24489.1,24481.0
1787422475,200,small,10652.2,10648.8
1787422476,200,small,5097.1,5076.7
1787422480,200,small,10620.9,10617.5
1787422480,200,small,8887.1,8880.5
