Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,91,0,36000,33651.16526174725,9446.435965000092,68373.79088500029,1292.2967032967033,0.5076470865342599,0.0,36000,40000,41000,44000,60000,61000,67000,68000,68000,68000,68000
,Aggregated,91,0,36000,33651.16526174725,9446.435965000092,68373.79088500029,1292.2967032967033,0.5076470865342599,0.0,36000,40000,41000,44000,60000,61000,67000,68000,68000,68000,68000
