1788185272 llm-proxy-7dc458997b-8g496   4m    1311Mi   
1788185272 llm-proxy-7dc458997b-bvbq2   4m    1417Mi   
1788185272 llm-proxy-7dc458997b-d6x54   3m    1449Mi   
1788185272 llm-proxy-7dc458997b-lfcg2   4m    1377Mi   
1788185272 llm-proxy-7dc458997b-r8wjl   4m    1270Mi   
1788185272 llm-proxy-7dc458997b-wz85t   4m    1490Mi   
1788185337 llm-proxy-7dc458997b-8g496   1916m   1328Mi   
1788185337 llm-proxy-7dc458997b-bvbq2   1501m   1655Mi   
1788185337 llm-proxy-7dc458997b-d6x54   1920m   1588Mi   
1788185337 llm-proxy-7dc458997b-lfcg2   4m      1377Mi   
1788185337 llm-proxy-7dc458997b-r8wjl   1927m   1270Mi   
1788185337 llm-proxy-7dc458997b-wz85t   1903m   1463Mi   
1788185403 llm-proxy-7dc458997b-8g496   1921m   1367Mi   
1788185403 llm-proxy-7dc458997b-bvbq2   1799m   1696Mi   
1788185403 llm-proxy-7dc458997b-d6x54   1919m   1588Mi   
1788185403 llm-proxy-7dc458997b-lfcg2   4m      1377Mi   
1788185403 llm-proxy-7dc458997b-r8wjl   1917m   1388Mi   
1788185403 llm-proxy-7dc458997b-wz85t   1903m   1548Mi   
1788185469 llm-proxy-7dc458997b-8g496   1920m   1345Mi   
1788185469 llm-proxy-7dc458997b-bvbq2   1591m   1862Mi   
1788185469 llm-proxy-7dc458997b-d6x54   1908m   1608Mi   
1788185469 llm-proxy-7dc458997b-lfcg2   4m      1377Mi   
1788185469 llm-proxy-7dc458997b-r8wjl   1922m   1490Mi   
1788185469 llm-proxy-7dc458997b-wz85t   1913m   1646Mi   
