ts,status,size,total_ms,upstream_ms
1788185283,200,small,5041.8,5026.6
1788185285,200,small,5806.5,5770.7
1788185286,200,small,7164.8,7153.5
1788185286,200,small,6364.9,6354.5
1788185294,200,medium,13303.6,13296.5
1788185299,200,small,3346.7,3343.9
1788185301,200,medium,22465.1,22460.1
1788185304,200,small,3310.1,3307.0
1788185304,200,large,24717.7,24711.4
1788185306,200,small,24617.1,24591.2
1788185306,200,medium,26707.7,26689.0
1788185309,200,small,3251.9,3248.7
1788185311,200,small,31012.2,30995.2
1788185317,200,small,35354.5,35330.0
1788185318,200,large,39597.9,39587.1
1788185321,200,large,40755.4,40735.8
1788185322,200,medium,12555.9,12552.9
1788185323,200,small,41954.1,41947.6
1788185326,200,small,3299.8,3296.8
1788185326,200,large,45607.3,45594.4
1788185326,200,medium,44915.8,44885.8
1788185328,200,large,48317.9,48306.9
1788185329,200,small,6430.6,6426.8
1788185330,200,large,51807.6,51801.4
1788185332,200,small,45249.4,45244.6
1788185340,200,medium,12609.2,12606.3
1788185343,200,medium,24503.9,24492.5
1788185346,200,large,65052.8,65039.1
1788185348,200,medium,66510.9,66481.3
1788185348,200,small,18273.5,18267.7
1788185351,200,medium,25392.4,25384.5
1788185353,200,medium,51492.1,51479.9
1788185354,200,medium,12876.5,12872.3
1788185359,200,small,30592.1,30582.8
1788185364,200,small,35427.2,35415.5
1788185368,200,large,81261.0,81256.6
1788185369,200,medium,61484.7,61474.3
1788185369,200,large,84333.2,84321.5
1788185371,200,medium,21604.3,21600.6
1788185372,200,large,63741.9,63731.1
1788185374,200,small,68288.3,68283.9
1788185377,200,small,59265.1,59255.0
1788185381,200,large,25479.9,25475.9
1788185382,200,small,50361.3,50349.4
1788185386,200,large,99312.7,99302.4
1788185386,200,small,3237.5,3234.6
1788185387,200,medium,73675.6,73667.6
1788185387,200,small,17627.1,17615.5
1788185389,200,large,44405.6,44398.5
1788185391,200,small,43620.4,43609.7
1788185391,200,medium,38813.8,38805.0
1788185392,200,small,18839.9,18833.2
1788185397,200,small,5852.5,5848.1
1788185405,200,large,72771.4,72761.2
1788185410,200,medium,32083.2,32069.7
1788185410,200,large,60542.3,60527.4
1788185412,200,medium,42074.3,42069.0
1788185413,200,large,26257.0,26253.9
1788185415,200,medium,31912.1,31901.7
1788185415,200,small,26445.5,26439.8
1788185415,200,large,86503.8,86487.7
1788185421,200,small,32363.4,32352.8
1788185425,200,medium,70066.1,70055.9
1788185430,200,medium,70110.3,70094.4
1788185431,200,small,66593.2,66584.8
1788185432,200,medium,56557.4,56546.6
1788185434,200,large,61868.0,61858.7
1788185436,200,medium,49019.6,49014.6
1788185437,200,medium,43072.4,43066.3
1788185437,200,small,44850.1,44840.6
1788185441,200,large,25689.2,25686.2
1788185441,200,small,27495.6,27491.0
1788185441,200,large,48412.8,48400.4
1788185442,200,medium,31227.1,31223.6
1788185443,200,small,26348.3,26334.4
1788185443,200,small,26356.6,26352.7
1788185448,200,small,14549.2,14542.5
1788185449,200,small,31967.8,31950.4
1788185452,200,medium,45624.1,45616.7
1788185453,200,small,14715.0,14706.1
1788185455,200,medium,12716.9,12713.6
1788185457,200,small,45508.3,45497.5
