1788181800 llm-proxy-7dc458997b-2mbf2   1914m   943Mi    
1788181800 llm-proxy-7dc458997b-6g7tv   4m      794Mi    
1788181800 llm-proxy-7dc458997b-g8lk5   4m      1018Mi   
1788181800 llm-proxy-7dc458997b-qldww   4m      1143Mi   
1788181800 llm-proxy-7dc458997b-zhfbx   134m    970Mi    
1788181800 llm-proxy-7dc458997b-zqjvv   4m      862Mi    
1788181866 llm-proxy-7dc458997b-2mbf2   1886m   1072Mi   
1788181866 llm-proxy-7dc458997b-6g7tv   1713m   876Mi    
1788181866 llm-proxy-7dc458997b-g8lk5   1915m   1146Mi   
1788181866 llm-proxy-7dc458997b-qldww   1920m   1143Mi   
1788181866 llm-proxy-7dc458997b-zhfbx   1914m   1079Mi   
1788181866 llm-proxy-7dc458997b-zqjvv   1884m   862Mi    
1788181931 llm-proxy-7dc458997b-2mbf2   1909m   1072Mi   
1788181931 llm-proxy-7dc458997b-6g7tv   1927m   1002Mi   
1788181931 llm-proxy-7dc458997b-g8lk5   1918m   1336Mi   
1788181931 llm-proxy-7dc458997b-qldww   1924m   1118Mi   
1788181931 llm-proxy-7dc458997b-zhfbx   1914m   1161Mi   
1788181931 llm-proxy-7dc458997b-zqjvv   1894m   862Mi    
