ts,status,size,total_ms,upstream_ms
1788181816,200,large,8194.2,8187.9
1788181822,200,large,11858.5,11849.8
1788181847,200,large,39174.4,39163.2
1788181848,200,large,40390.0,40373.0
1788181849,200,large,41348.2,41341.4
1788181849,200,large,41355.6,41345.4
1788181849,200,large,40455.8,40424.6
1788181849,200,large,40437.1,40431.4
1788181849,200,large,39783.1,39776.1
1788181849,200,large,40945.7,40937.9
1788181851,200,large,40961.6,40952.5
1788181852,200,large,41907.5,41892.9
1788181858,200,large,41712.8,41697.6
1788181864,200,large,41175.0,41154.7
1788181888,200,large,77460.3,77451.2
1788181889,200,large,80627.4,80616.0
1788181891,200,large,82242.6,82233.5
1788181891,200,large,40689.3,40685.7
1788181891,200,large,80477.0,80469.6
1788181891,200,large,81490.6,81479.3
1788181891,200,large,41036.1,41033.0
1788181891,200,large,41001.4,40997.2
1788181893,200,large,44458.4,44452.8
1788181898,200,large,43637.3,43631.0
1788181902,200,large,43161.6,43144.1
1788181905,200,large,39481.8,39460.0
1788181929,200,large,76860.2,76847.9
1788181930,200,large,120783.4,120776.9
1788181933,200,large,40921.5,40918.5
1788181933,200,large,40832.3,40829.4
1788181934,200,large,124131.6,124121.9
1788181934,200,large,41757.9,41747.3
1788181939,200,large,49297.8,49294.9
1788181943,200,large,93103.7,93097.2
1788181944,200,large,93605.1,93591.6
1788181948,200,large,41383.9,41360.8
1788181948,200,large,48673.3,48658.4
1788181949,200,large,139757.4,139747.3
1788181953,200,large,49164.1,49131.9
1788181974,200,large,40669.6,40664.8
1788181974,200,large,40727.3,40724.3
1788181975,200,large,81189.5,81184.9
1788181975,200,large,126103.8,126097.8
1788181976,200,large,39812.9,39802.7
1788181979,200,large,47879.4,47865.6
1788181985,200,large,93651.1,93641.9
1788181986,200,large,93107.0,93094.7
