Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,47,0,42000,58062.349374170204,8195.364328999858,139757.98891199974,1862.276595744681,0.2639488216713154,0.0,42000,49000,81000,81000,94000,124000,140000,140000,140000,140000,140000
,Aggregated,47,0,42000,58062.349374170204,8195.364328999858,139757.98891199974,1862.276595744681,0.2639488216713154,0.0,42000,49000,81000,81000,94000,124000,140000,140000,140000,140000,140000
