1787451201 llm-proxy-857bf6d79d-7gjc5   234m    1907Mi   
1787451201 llm-proxy-857bf6d79d-btt2w   4m      205Mi    
1787451201 llm-proxy-857bf6d79d-l4sc7   62m     1981Mi   
1787451201 llm-proxy-857bf6d79d-pzkd8   1917m   1455Mi   
1787451201 llm-proxy-857bf6d79d-s2k7d   1937m   556Mi    
1787451201 llm-proxy-857bf6d79d-w29hf   286m    2032Mi   
1787451272 llm-proxy-857bf6d79d-7gjc5   232m    1906Mi   
1787451272 llm-proxy-857bf6d79d-btt2w   1696m   414Mi    
1787451272 llm-proxy-857bf6d79d-l4sc7   90m     2019Mi   
1787451272 llm-proxy-857bf6d79d-pzkd8   1847m   1535Mi   
1787451272 llm-proxy-857bf6d79d-s2k7d   1913m   959Mi    
1787451272 llm-proxy-857bf6d79d-w29hf   258m    2033Mi   
1787451343 llm-proxy-857bf6d79d-7gjc5   237m    1894Mi   
1787451343 llm-proxy-857bf6d79d-btt2w   1603m   710Mi    
1787451343 llm-proxy-857bf6d79d-l4sc7   93m     2019Mi   
1787451343 llm-proxy-857bf6d79d-pzkd8   1671m   1535Mi   
1787451343 llm-proxy-857bf6d79d-s2k7d   1919m   1192Mi   
1787451343 llm-proxy-857bf6d79d-w29hf   256m    2029Mi   
