ts,status,size,total_ms,upstream_ms
1787476706,200,small,5506.1,5489.9
1787476707,200,small,6563.8,6556.5
1787476707,200,small,6167.0,6156.7
1787476711,200,small,9657.2,9643.4
1787476713,200,small,10067.9,10060.9
1787476716,200,small,13757.1,13741.6
1787476718,200,small,12293.7,12286.0
1787476721,200,medium,21951.3,21944.0
1787476724,200,small,15699.9,15691.2
1787476729,200,small,20552.6,20546.0
1787476729,200,medium,25099.6,25086.6
1787476735,200,small,19935.5,19925.7
1787476735,200,small,36135.5,36121.9
1787476736,200,small,15311.8,15305.4
1787476740,200,small,40287.8,40274.6
1787476742,200,small,17310.6,17289.7
1787476743,200,small,12877.0,12872.1
1787476746,200,small,44714.1,44703.8
1787476747,200,small,17247.2,17243.5
1787476748,200,small,11810.7,11803.0
1787476751,200,medium,51531.8,51520.7
1787476751,200,small,49997.0,49982.7
1787476756,200,small,18183.6,18173.0
1787476756,200,small,53854.9,53846.9
1787476757,200,large,52888.7,52875.9
1787476758,200,small,55536.2,55527.4
1787476761,200,small,60490.1,60479.0
1787476761,200,small,16621.2,16618.0
1787476762,200,large,55911.9,55907.1
1787476762,200,small,54553.3,54541.8
1787476763,200,small,57732.0,57724.9
1787476766,200,small,64610.8,64590.3
1787476767,200,small,59137.5,59129.8
1787476768,200,small,60890.4,60876.8
1787476772,200,small,69656.6,69643.8
1787476772,200,small,60686.2,60678.2
1787476774,200,small,71933.6,71916.2
1787476777,200,small,73839.1,73829.8
1787476778,200,medium,74923.5,74904.4
1787476783,200,medium,74357.4,74350.9
1787476788,200,small,65284.5,65267.1
1787476788,200,large,88769.6,88759.9
1787476793,200,medium,75584.4,75578.5
1787476793,200,small,33801.6,33797.4
1787476793,200,small,87957.0,87947.6
1787476794,200,large,51628.1,51602.7
1787476798,200,small,34156.4,34145.9
1787476798,200,medium,95294.6,95288.4
1787476807,200,large,57581.3,57574.9
1787476809,200,large,108562.9,108557.0
1787476810,200,large,103220.6,103202.5
1787476814,200,small,109907.8,109887.4
1787476816,200,medium,110428.4,110414.6
1787476816,200,large,112903.0,112889.6
