Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,54,0,52000.0,48803.52946662956,5506.542011999045,112903.45446100036,1043.2592592592594,0.4618870433380957,0.0,53000,60000,70000,74000,95000,110000,110000,113000,113000,113000,113000
,Aggregated,54,0,52000.0,48803.52946662956,5506.542011999045,112903.45446100036,1043.2592592592594,0.4618870433380957,0.0,53000,60000,70000,74000,95000,110000,110000,113000,113000,113000,113000
