1787420161 llm-proxy-857bf6d79d-4vp47   1264m   1802Mi   
1787420161 llm-proxy-857bf6d79d-jlz5f   1915m   1693Mi   
1787420161 llm-proxy-857bf6d79d-lzjc4   289m    2004Mi   
1787420161 llm-proxy-857bf6d79d-thxs6   4m      1661Mi   
1787420233 llm-proxy-857bf6d79d-4vp47   1925m   1985Mi   
1787420233 llm-proxy-857bf6d79d-jlz5f   1920m   1671Mi   
1787420233 llm-proxy-857bf6d79d-lzjc4   282m    1986Mi   
1787420233 llm-proxy-857bf6d79d-thxs6   1919m   1722Mi   
1787420305 llm-proxy-857bf6d79d-4vp47   243m    1931Mi   
1787420305 llm-proxy-857bf6d79d-jlz5f   1858m   1648Mi   
1787420305 llm-proxy-857bf6d79d-lzjc4   267m    1998Mi   
1787420305 llm-proxy-857bf6d79d-thxs6   1889m   1717Mi   
