1787354374 llm-proxy-857bf6d79d-9gm2k   289m    2039Mi   
1787354374 llm-proxy-857bf6d79d-vb4kw   1903m   982Mi    
1787354445 llm-proxy-857bf6d79d-9gm2k   249m    2046Mi   
1787354445 llm-proxy-857bf6d79d-vb4kw   1913m   1133Mi   
1787354515 llm-proxy-857bf6d79d-9gm2k   256m    2074Mi   
1787354515 llm-proxy-857bf6d79d-vb4kw   1915m   1389Mi   
1787354585 llm-proxy-857bf6d79d-9gm2k   232m    2073Mi   
1787354585 llm-proxy-857bf6d79d-vb4kw   1844m   1527Mi   
1787354656 llm-proxy-857bf6d79d-9gm2k   254m    2074Mi   
1787354656 llm-proxy-857bf6d79d-vb4kw   1903m   1761Mi   
1787354726 llm-proxy-857bf6d79d-9gm2k   1842m   792Mi    
1787354726 llm-proxy-857bf6d79d-vb4kw   1822m   1739Mi   
