1788178167 llm-proxy-7dc458997b-ln97t   4m    1089Mi   
1788178167 llm-proxy-7dc458997b-mmn2x   4m    919Mi    
1788178167 llm-proxy-7dc458997b-qz7kq   4m    728Mi    
1788178167 llm-proxy-7dc458997b-tr4hs   4m    849Mi    
1788178167 llm-proxy-7dc458997b-wll5c   4m    805Mi    
1788178167 llm-proxy-7dc458997b-z5ltk   4m    856Mi    
1788178233 llm-proxy-7dc458997b-ln97t   1910m   1270Mi   
1788178233 llm-proxy-7dc458997b-mmn2x   1875m   1139Mi   
1788178233 llm-proxy-7dc458997b-qz7kq   1823m   764Mi    
1788178233 llm-proxy-7dc458997b-tr4hs   1921m   889Mi    
1788178233 llm-proxy-7dc458997b-wll5c   1902m   885Mi    
1788178233 llm-proxy-7dc458997b-z5ltk   1909m   1018Mi   
1788178298 llm-proxy-7dc458997b-ln97t   1893m   1390Mi   
1788178298 llm-proxy-7dc458997b-mmn2x   1883m   1218Mi   
1788178298 llm-proxy-7dc458997b-qz7kq   1606m   844Mi    
1788178298 llm-proxy-7dc458997b-tr4hs   1912m   950Mi    
1788178298 llm-proxy-7dc458997b-wll5c   1917m   1084Mi   
1788178298 llm-proxy-7dc458997b-z5ltk   1912m   1098Mi   
