1787425898 llm-proxy-857bf6d79d-c9h2m   1896m   1926Mi   
1787425898 llm-proxy-857bf6d79d-fcpf2   1920m   1191Mi   
1787425898 llm-proxy-857bf6d79d-hz7k2   1910m   1542Mi   
1787425898 llm-proxy-857bf6d79d-jlz5f   286m    1970Mi   
1787425972 llm-proxy-857bf6d79d-fcpf2   1909m   1247Mi   
1787425972 llm-proxy-857bf6d79d-hz7k2   1918m   1608Mi   
1787425972 llm-proxy-857bf6d79d-jlz5f   247m    1921Mi   
1787426044 llm-proxy-857bf6d79d-c9h2m   1914m   698Mi    
1787426044 llm-proxy-857bf6d79d-fcpf2   1904m   1322Mi   
1787426044 llm-proxy-857bf6d79d-hz7k2   1920m   1785Mi   
1787426044 llm-proxy-857bf6d79d-jlz5f   236m    1919Mi   
