ts,status,size,total_ms,upstream_ms
1787419855,200,small,5121.0,5107.8
1787419855,200,small,5122.4,5116.3
1787419855,200,small,5264.8,5257.5
1787419870,200,medium,20370.8,20363.4
1787419872,200,medium,21076.1,21066.7
1787419875,200,small,24619.8,24612.0
1787419876,200,medium,20235.1,20222.1
1787419876,200,medium,25052.6,25046.2
1787419876,200,medium,25387.3,25382.1
1787419879,200,small,27963.7,27953.4
1787419881,200,small,24796.2,24790.9
1787419884,200,small,10941.0,10932.0
1787419886,200,small,8877.5,8867.1
1787419889,200,small,12217.9,12210.8
1787419889,200,large,39307.6,39282.6
1787419891,200,small,13826.5,13817.2
1787419896,200,medium,40439.2,40428.2
1787419897,200,medium,19254.5,19244.6
1787419897,200,small,15219.5,15213.2
1787419902,200,small,14456.4,14449.0
1787419902,200,small,8983.7,8973.7
1787419904,200,small,5185.9,5181.2
1787419904,200,medium,24810.3,24801.6
1787419909,200,medium,18761.2,18750.0
1787419916,200,small,5174.8,5150.5
1787419918,200,large,45728.4,45720.8
1787419923,200,medium,24087.3,24076.3
1787419923,200,medium,25739.4,25736.0
1787419924,200,medium,18733.2,18725.8
1787419924,200,small,5615.3,5603.4
1787419926,200,medium,40928.0,40921.3
1787419931,200,small,25902.2,25892.6
1787419931,200,small,6139.9,6132.2
1787419931,200,small,6181.1,6173.8
1787419938,200,small,5102.1,5098.1
1787419939,200,medium,48170.8,48167.0
1787419944,200,small,5102.3,5097.0
1787419950,200,small,5153.2,5144.0
1787419953,200,medium,19761.5,19738.2
1787419959,200,small,5234.4,5221.6
