1787357515 llm-proxy-857bf6d79d-9gm2k   258m    1927Mi   
1787357515 llm-proxy-857bf6d79d-vb4kw   1784m   310Mi    
1787357586 llm-proxy-857bf6d79d-9gm2k   252m    1926Mi   
1787357586 llm-proxy-857bf6d79d-vb4kw   1902m   624Mi    
1787357656 llm-proxy-857bf6d79d-9gm2k   251m    1927Mi   
1787357656 llm-proxy-857bf6d79d-vb4kw   1816m   680Mi    
1787357727 llm-proxy-857bf6d79d-9gm2k   245m    1930Mi   
1787357727 llm-proxy-857bf6d79d-vb4kw   1866m   1078Mi   
1787357797 llm-proxy-857bf6d79d-9gm2k   681m    1960Mi   
1787357797 llm-proxy-857bf6d79d-vb4kw   1902m   1173Mi   
1787357867 llm-proxy-857bf6d79d-9gm2k   1138m   1985Mi   
1787357867 llm-proxy-857bf6d79d-vb4kw   1911m   1297Mi   
