ts,status,size,total_ms,upstream_ms
1787474915,200,small,5193.8,5186.2
1787474919,200,small,8925.3,8919.0
1787474925,200,small,14239.2,14226.4
1787474926,200,small,13177.3,13169.9
1787474931,200,small,18296.0,18283.8
1787474937,200,medium,25528.1,25517.2
1787474939,200,small,27361.7,27356.0
1787474946,200,small,33829.3,33806.2
1787474947,200,medium,36424.6,36410.5
1787474949,200,medium,38945.4,38936.8
1787474953,200,small,40587.7,40574.8
1787474953,200,medium,38653.2,38642.1
1787474954,200,small,37083.4,37077.1
1787474957,200,large,46231.8,46223.6
1787474958,200,small,45536.4,45528.9
1787474959,200,medium,46594.9,46584.6
1787474962,200,small,45734.2,45720.0
1787474964,200,small,49730.0,49700.5
1787474964,200,large,54177.4,54155.6
1787474966,200,small,53219.2,53204.7
1787474968,200,small,50605.2,50592.3
1787474969,200,small,54829.4,54819.5
1787474969,200,small,53412.9,53408.4
1787474970,200,small,54956.8,54945.1
1787474973,200,small,55764.9,55749.8
1787474974,200,medium,56446.3,56432.0
1787474975,200,small,57078.7,57069.3
1787474984,200,medium,70726.1,70714.9
1787474987,200,large,71645.4,71634.5
1787474989,200,small,73925.1,73917.6
1787474991,200,medium,75222.8,75197.8
1787474994,200,medium,76179.7,76167.7
1787474994,502,small,76404.6,0.0
1787474994,502,large,78412.2,0.0
1787474994,502,small,61677.1,0.0
1787474994,502,small,26293.2,0.0
1787474994,502,medium,30683.7,0.0
1787474994,502,large,20482.1,0.0
1787474994,502,small,75410.7,0.0
1787474994,502,large,76413.9,0.0
1787474994,502,large,67656.7,0.0
1787474994,502,medium,41098.0,0.0
1787474994,502,large,36624.5,0.0
1787474995,200,medium,53557.8,53530.7
1787474995,502,small,3.8,0.0
1787474995,502,small,3.8,0.0
1787474995,502,medium,4.1,0.0
1787474995,503,small,8.7,4.9
1787474996,503,large,8.0,4.4
1787474996,503,small,6.7,3.5
1787474996,503,small,6.5,3.3
1787474996,503,small,9.1,5.3
1787474996,503,small,10.3,5.7
1787474996,503,medium,7.7,3.1
1787474996,503,small,6.5,3.6
1787474996,503,small,6.8,3.7
1787474996,503,medium,5.9,3.1
1787474996,503,small,7.3,4.3
1787474996,503,large,7.7,3.3
1787474996,503,medium,6.7,3.6
1787474996,503,large,6.2,3.2
1787474997,503,small,6.1,3.1
1787474997,503,medium,6.6,3.2
1787474997,503,medium,6.6,3.6
1787474997,503,medium,6.3,3.2
1787474997,503,small,6.3,3.4
1787474997,503,medium,22.6,10.4
1787474997,503,small,11.7,3.3
1787475000,200,large,85105.8,85096.9
1787475002,200,small,91533.5,91510.2
1787475008,200,large,92288.7,92274.7
1787475009,200,medium,61602.5,61589.9
1787475009,200,small,10969.0,10964.5
1787475015,200,small,17081.5,17068.5
1787475016,200,medium,105345.1,105337.3
1787475017,200,medium,67082.3,67071.9
1787475021,200,medium,63088.8,63077.9
1787475027,200,small,61341.4,61332.8
1787475027,200,large,59589.1,59584.7
1787475029,200,medium,73599.2,73589.9
