1788185853 llm-proxy-7dc458997b-8g496   4m    1632Mi   
1788185853 llm-proxy-7dc458997b-bvbq2   4m    2141Mi   
1788185853 llm-proxy-7dc458997b-d6x54   4m    1883Mi   
1788185853 llm-proxy-7dc458997b-lfcg2   4m    1598Mi   
1788185853 llm-proxy-7dc458997b-r8wjl   4m    1948Mi   
1788185853 llm-proxy-7dc458997b-wz85t   4m    2039Mi   
1788185919 llm-proxy-7dc458997b-8g496   1921m   1678Mi   
1788185919 llm-proxy-7dc458997b-bvbq2   1922m   2227Mi   
1788185919 llm-proxy-7dc458997b-d6x54   1914m   1984Mi   
1788185919 llm-proxy-7dc458997b-lfcg2   1881m   1660Mi   
1788185919 llm-proxy-7dc458997b-r8wjl   1923m   1967Mi   
1788185919 llm-proxy-7dc458997b-wz85t   1906m   2120Mi   
1788185985 llm-proxy-7dc458997b-8g496   1928m   1840Mi   
1788185985 llm-proxy-7dc458997b-bvbq2   1921m   2306Mi   
1788185985 llm-proxy-7dc458997b-d6x54   1910m   2151Mi   
1788185985 llm-proxy-7dc458997b-lfcg2   1918m   1737Mi   
1788185985 llm-proxy-7dc458997b-r8wjl   1913m   2084Mi   
1788185985 llm-proxy-7dc458997b-wz85t   1911m   2186Mi   
