1788014330 llm-proxy-exp6   Deployment/llm-proxy   cpu: <unknown>/60%   1     6     1     41m
1788014399 llm-proxy-exp6   Deployment/llm-proxy   cpu: 93%/60%   1     6     2     42m
1788014469 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     4     43m
1788014537 llm-proxy-exp6   Deployment/llm-proxy   cpu: 52%/60%   1     6     4     44m
1788014606 llm-proxy-exp6   Deployment/llm-proxy   cpu: 52%/60%   1     6     4     45m
1788014674 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     47m
1788014743 llm-proxy-exp6   Deployment/llm-proxy   cpu: 52%/60%   1     6     4     48m
1788014812 llm-proxy-exp6   Deployment/llm-proxy   cpu: 106%/60%   1     6     6     49m
1788014880 llm-proxy-exp6   Deployment/llm-proxy   cpu: 88%/60%   1     6     6     50m
1788014949 llm-proxy-exp6   Deployment/llm-proxy   cpu: 81%/60%   1     6     6     51m
1788015018 llm-proxy-exp6   Deployment/llm-proxy   cpu: 82%/60%   1     6     6     52m
1788015086 llm-proxy-exp6   Deployment/llm-proxy   cpu: 88%/60%   1     6     6     53m
1788015155 llm-proxy-exp6   Deployment/llm-proxy   cpu: 87%/60%   1     6     6     55m
1788015224 llm-proxy-exp6   Deployment/llm-proxy   cpu: 87%/60%   1     6     6     56m
1788015293 llm-proxy-exp6   Deployment/llm-proxy   cpu: 83%/60%   1     6     6     57m
1788015363 llm-proxy-exp6   Deployment/llm-proxy   cpu: 87%/60%   1     6     6     58m
1788015431 llm-proxy-exp6   Deployment/llm-proxy   cpu: 88%/60%   1     6     6     59m
1788015500 llm-proxy-exp6   Deployment/llm-proxy   cpu: 86%/60%   1     6     6     60m
1788015571 llm-proxy-exp6   Deployment/llm-proxy   cpu: 88%/60%   1     6     6     61m
1788015640 llm-proxy-exp6   Deployment/llm-proxy   cpu: 73%/60%   1     6     6     63m
1788015709 llm-proxy-exp6   Deployment/llm-proxy   cpu: 71%/60%   1     6     6     64m
1788015778 llm-proxy-exp6   Deployment/llm-proxy   cpu: 69%/60%   1     6     6     65m
1788015847 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     66m
1788015916 llm-proxy-exp6   Deployment/llm-proxy   cpu: 69%/60%   1     6     6     67m
1788015985 llm-proxy-exp6   Deployment/llm-proxy   cpu: 69%/60%   1     6     6     68m
1788016054 llm-proxy-exp6   Deployment/llm-proxy   cpu: 56%/60%   1     6     6     70m
1788016123 llm-proxy-exp6   Deployment/llm-proxy   cpu: 56%/60%   1     6     6     71m
1788016192 llm-proxy-exp6   Deployment/llm-proxy   cpu: 46%/60%   1     6     6     72m
1788016262 llm-proxy-exp6   Deployment/llm-proxy   cpu: 3%/60%   1     6     6     73m
1788016331 llm-proxy-exp6   Deployment/llm-proxy   cpu: 3%/60%   1     6     6     74m
1788016400 llm-proxy-exp6   Deployment/llm-proxy   cpu: 2%/60%   1     6     6     75m
1788016470 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     6     76m
1788016539 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     78m
1788016608 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     79m
1788016677 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     80m
