Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,754,6,46000,64193.28098224667,3174.373203999494,300100.0068739995,1142.9575596816976,0.4126197867807984,0.003283446579157547,46000,82000,106000,116000,146000,164000,177000,195000,300000,300000,300000
,Aggregated,754,6,46000,64193.28098224667,3174.373203999494,300100.0068739995,1142.9575596816976,0.4126197867807984,0.003283446579157547,46000,82000,106000,116000,146000,164000,177000,195000,300000,300000,300000
