ts,status,size,total_ms,upstream_ms
1787421863,200,small,3224.0,3218.9
1787421865,200,small,5193.4,5187.5
1787421866,200,medium,5782.2,5775.0
1787421880,200,medium,12689.9,12686.6
1787421884,200,small,3225.5,3222.2
1787421889,200,small,3244.6,3241.3
1787421893,200,large,27969.1,27966.2
1787421897,200,medium,5992.3,5989.5
1787421897,200,small,3242.2,3239.4
1787421902,200,small,3791.1,3788.0
1787421910,200,medium,12572.8,12569.9
1787421924,200,medium,12538.6,12535.8
1787421928,200,large,25217.8,25214.8
1787421929,200,small,3265.8,3262.9
1787421938,200,small,78041.6,78035.4
1787421941,200,medium,12539.0,12536.0
1787421952,200,medium,9254.3,9251.4
1787421957,200,small,3232.2,3229.3
1787421957,200,large,26639.9,26637.0
1787421962,200,small,3762.6,3759.2
1787421971,200,medium,12662.7,12659.9
1787421976,200,medium,12668.4,12665.2
