Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,13,0,47000.0,44152.09727646149,6890.885500000877,77966.95303900015,1172.4615384615386,0.11130436486658687,0.0,47000,52000,53000,63000,70000,78000,78000,78000,78000,78000,78000
,Aggregated,13,0,47000.0,44152.09727646149,6890.885500000877,77966.95303900015,1172.4615384615386,0.11130436486658687,0.0,47000,52000,53000,63000,70000,78000,78000,78000,78000,78000,78000
