ts,status,size,total_ms,upstream_ms
1787453163,200,small,6890.5,6880.0
1787453169,200,small,12851.9,12837.3
1787453175,200,small,17284.3,17276.0
1787453195,200,medium,37769.3,37758.9
1787453199,200,large,43671.1,43664.5
1787453201,200,small,42210.9,42201.2
1787453221,200,medium,49694.9,49687.0
1787453229,200,small,52395.2,52388.2
1787453243,200,large,77966.4,77952.2
1787453250,200,medium,53104.3,53096.0
1787453264,200,medium,62869.5,62858.1
1787453270,200,small,47200.5,47195.4
1787453272,200,medium,70060.3,70054.0
