1787445447 llm-proxy-857bf6d79d-gbrzg   291m    2007Mi   
1787445447 llm-proxy-857bf6d79d-l4sc7   292m    2018Mi   
1787445447 llm-proxy-857bf6d79d-tmxvt   254m    2043Mi   
1787445447 llm-proxy-857bf6d79d-z8vvr   1848m   1679Mi   
1787445518 llm-proxy-857bf6d79d-gbrzg   252m    2031Mi   
1787445518 llm-proxy-857bf6d79d-l4sc7   290m    2035Mi   
1787445518 llm-proxy-857bf6d79d-tmxvt   258m    2041Mi   
1787445518 llm-proxy-857bf6d79d-z8vvr   1915m   1886Mi   
1787445590 llm-proxy-857bf6d79d-gbrzg   1607m   537Mi    
1787445590 llm-proxy-857bf6d79d-l4sc7   293m    2024Mi   
1787445590 llm-proxy-857bf6d79d-tmxvt   241m    2042Mi   
1787445590 llm-proxy-857bf6d79d-z8vvr   1909m   1964Mi   
