1787422843 llm-proxy-857bf6d79d-4vp47   276m    2045Mi   
1787422843 llm-proxy-857bf6d79d-jlz5f   230m    2051Mi   
1787422843 llm-proxy-857bf6d79d-mb6wl   1924m   646Mi    
1787422843 llm-proxy-857bf6d79d-thxs6   510m    1990Mi   
1787422914 llm-proxy-857bf6d79d-4vp47   1900m   757Mi    
1787422914 llm-proxy-857bf6d79d-jlz5f   246m    2051Mi   
1787422914 llm-proxy-857bf6d79d-mb6wl   1906m   799Mi    
1787422914 llm-proxy-857bf6d79d-thxs6   339m    2014Mi   
1787422986 llm-proxy-857bf6d79d-4vp47   1906m   1097Mi   
1787422986 llm-proxy-857bf6d79d-jlz5f   232m    2051Mi   
1787422986 llm-proxy-857bf6d79d-mb6wl   1935m   968Mi    
1787422986 llm-proxy-857bf6d79d-thxs6   256m    1925Mi   
