ts,status,size,total_ms,upstream_ms
1787430323,200,small,5129.8,5122.2
1787430323,200,small,5140.2,5132.7
1787430324,200,small,5245.5,5233.2
1787430329,200,small,9463.5,9455.3
1787430333,200,small,13901.7,13886.3
1787430334,200,small,13575.1,13560.4
1787430338,200,small,16955.4,16946.3
1787430341,200,small,22842.7,22827.7
1787430341,200,medium,23371.2,23365.0
1787430343,200,small,21089.4,21076.7
1787430344,200,small,25026.6,25015.5
1787430348,200,small,26099.8,26088.2
1787430373,200,large,53192.9,53182.1
1787430379,200,large,57289.6,57279.7
1787430380,200,large,61529.1,61517.6
1787430383,200,large,57151.2,57140.9
1787430384,200,large,64793.1,64781.9
1787430388,200,small,70455.5,70446.5
1787430389,200,small,68889.7,68880.9
1787430393,200,small,73155.0,73145.8
1787430393,200,medium,69577.2,69564.7
1787430393,200,large,70228.2,70217.8
1787430398,200,small,63619.3,63608.3
1787430398,200,small,73818.2,73807.1
1787430400,200,small,78251.9,78240.4
1787430403,200,small,63813.6,63806.6
1787430403,200,small,59043.6,59033.1
1787430408,200,small,58974.5,58971.2
1787430408,200,small,34242.0,34235.5
1787430409,200,medium,87853.6,87845.2
1787430414,200,small,92954.2,92942.6
1787430419,200,large,88062.0,88058.3
1787430422,200,large,102052.4,102042.2
1787430422,502,small,100220.8,0.0
1787430422,502,small,99221.8,0.0
1787430422,502,medium,101224.1,0.0
1787430422,502,medium,79824.1,0.0
1787430422,502,large,40832.9,0.0
1787430422,502,medium,37237.7,0.0
1787430422,502,small,6891.5,0.0
1787430422,502,small,31727.1,0.0
1787430422,502,small,77474.7,0.0
1787430422,502,large,12541.2,0.0
1787430422,502,small,99225.3,0.0
1787430423,502,large,4.9,0.0
1787430423,503,medium,6.4,3.5
1787430423,503,small,6.3,3.2
1787430423,503,small,7.4,3.5
1787430423,503,small,6.4,3.4
1787430423,503,medium,5.9,3.1
1787430423,503,medium,5.8,2.9
1787430423,503,medium,6.2,3.1
1787430423,503,medium,6.5,3.5
1787430424,503,medium,6.4,3.3
1787430424,503,small,6.7,3.7
1787430424,503,medium,6.8,3.9
1787430424,503,large,6.5,3.4
1787430424,503,small,6.5,3.3
1787430424,200,large,88660.3,88652.6
1787430424,503,small,6.0,3.1
1787430424,503,medium,6.4,3.4
1787430424,503,small,7.3,3.8
1787430424,503,large,9.2,3.0
1787430425,503,small,18.9,15.7
1787430425,503,medium,17.8,3.0
1787430426,200,small,82970.1,82963.1
1787430429,200,medium,34439.0,34429.2
1787430430,200,small,49985.8,49982.5
1787430431,200,small,47282.1,47271.8
1787430435,200,small,14860.5,14854.7
1787430438,200,small,114812.6,114790.1
