1787430305 llm-proxy-857bf6d79d-968zr   1901m   1604Mi   
1787430305 llm-proxy-857bf6d79d-d577b   1920m   2043Mi   
1787430305 llm-proxy-857bf6d79d-jlz5f   1921m   2043Mi   
1787430305 llm-proxy-857bf6d79d-kjg95   1907m   1267Mi   
1787430376 llm-proxy-857bf6d79d-968zr   1733m   1783Mi   
1787430376 llm-proxy-857bf6d79d-d577b   1918m   2084Mi   
1787430376 llm-proxy-857bf6d79d-jlz5f   1819m   2041Mi   
1787430376 llm-proxy-857bf6d79d-kjg95   1887m   1445Mi   
1787430448 llm-proxy-857bf6d79d-968zr   1735m   1845Mi   
1787430448 llm-proxy-857bf6d79d-d577b   1920m   323Mi    
1787430448 llm-proxy-857bf6d79d-jlz5f   493m    1974Mi   
1787430448 llm-proxy-857bf6d79d-kjg95   1915m   1470Mi   
