1787474241 llm-proxy-857bf6d79d-79btg   250m    2042Mi   
1787474241 llm-proxy-857bf6d79d-9hsvr   1829m   1997Mi   
1787474241 llm-proxy-857bf6d79d-fhbgs   1706m   692Mi    
1787474241 llm-proxy-857bf6d79d-kj8vp   1857m   1790Mi   
1787474241 llm-proxy-857bf6d79d-n29qk   1847m   1308Mi   
1787474241 llm-proxy-857bf6d79d-ncklk   1869m   1337Mi   
1787474312 llm-proxy-857bf6d79d-79btg   391m    2025Mi   
1787474312 llm-proxy-857bf6d79d-9hsvr   1911m   2060Mi   
1787474312 llm-proxy-857bf6d79d-fhbgs   1786m   1092Mi   
1787474312 llm-proxy-857bf6d79d-kj8vp   1812m   1829Mi   
1787474312 llm-proxy-857bf6d79d-n29qk   1857m   1547Mi   
1787474312 llm-proxy-857bf6d79d-ncklk   1912m   1325Mi   
1787474384 llm-proxy-857bf6d79d-79btg   241m    2025Mi   
1787474384 llm-proxy-857bf6d79d-9hsvr   1902m   535Mi    
1787474384 llm-proxy-857bf6d79d-fhbgs   1911m   1110Mi   
1787474384 llm-proxy-857bf6d79d-kj8vp   1881m   1988Mi   
1787474384 llm-proxy-857bf6d79d-n29qk   1914m   1502Mi   
1787474384 llm-proxy-857bf6d79d-ncklk   1908m   1381Mi   
