ts,status,size,total_ms,upstream_ms
1787425081,200,small,8007.0,7997.5
1787425082,200,small,7458.8,7450.3
1787425087,200,small,13129.8,13120.2
1787425089,200,small,14602.4,14592.6
1787425095,200,small,20963.6,20952.0
1787425100,200,small,23954.1,23941.9
1787425105,200,small,23285.6,23279.4
1787425111,200,medium,36708.6,36695.4
1787425116,200,small,27153.2,27142.3
1787425136,200,medium,53749.3,53735.4
1787425142,200,small,45484.8,45475.7
1787425163,200,medium,60846.8,60837.2
1787425177,200,large,86483.0,86472.1
1787425178,200,small,104737.9,104728.7
1787425182,200,small,69101.1,69097.8
1787425183,200,small,110052.6,110037.3
1787425188,200,small,115133.7,115122.3
